timestamps,TP9,AF7,AF8,TP10,Right AUX
1671211549.275,-60.059,-23.926,-19.043,-24.902,-52.246,0
1671211549.279,-57.129,-23.438,-22.949,-40.039,6.836,0
1671211549.282,-26.855,-23.926,-23.438,-37.109,151.367,0
1671211549.286,-5.371,-19.531,-19.531,-31.250,124.023,0
1671211549.290,-21.973,-18.066,-22.949,-31.738,-54.199,0
1671211549.294,-65.918,-20.996,-19.531,-28.320,-89.844,0
1671211549.298,-77.637,-20.020,-13.184,-36.133,-69.336,0
1671211549.300,-37.109,-18.066,-14.648,-48.828,-65.430,0
1671211549.304,0.000,-16.113,-9.766,-42.969,-74.219,0
1671211549.308,-11.230,-16.602,-14.160,-29.297,14.648,0
1671211549.312,-55.176,-23.926,-26.855,-30.273,173.828,0
1671211549.316,-68.359,-25.879,-24.902,-38.086,-8.789,0
1671211549.320,-36.133,-23.438,-28.320,-39.551,-134.277,0
1671211549.324,-0.977,-19.531,-23.438,-29.785,54.199,0
1671211549.327,-6.348,-21.973,-12.207,-7.324,287.598,0
1671211549.331,-49.805,-26.367,-25.391,-13.672,89.844,0
1671211549.335,-58.105,-20.996,-21.484,-26.367,-140.137,0
1671211549.339,-21.973,-15.137,-13.672,-29.297,-99.609,0
1671211549.343,0.977,-20.996,-29.297,-35.156,-126.465,0
1671211549.345,-10.742,-26.367,-29.297,-28.809,-135.254,0
1671211549.349,-46.875,-24.902,-20.508,-24.414,-74.707,0
1671211549.353,-62.012,-23.438,-20.508,-32.715,-2.930,0
1671211549.357,-30.762,-25.391,-17.578,-36.621,-50.781,0
1671211549.361,8.789,-23.438,-16.602,-29.785,-151.367,0
1671211549.365,11.719,-15.625,-13.672,-16.113,-51.270,0
1671211549.369,-27.832,-18.555,-17.090,-13.672,274.414,0
1671211549.372,-62.012,-24.902,-26.855,-34.180,220.215,0
1671211549.376,-40.527,-18.555,-33.203,-41.016,-51.270,0
1671211549.380,3.906,-15.137,-36.133,-32.715,-44.922,0
1671211549.384,8.301,-16.602,-34.668,-25.879,65.918,0
1671211549.388,-31.738,-14.160,-32.715,-27.344,7.812,0
1671211549.390,-68.848,-19.531,-26.855,-41.504,-47.852,0
1671211549.394,-59.570,-25.391,-23.926,-53.223,62.500,0
1671211549.398,-14.160,-20.996,-22.949,-41.504,136.230,0
1671211549.402,5.371,-16.602,-17.578,-35.156,69.824,0
1671211549.406,-29.297,-21.973,-25.391,-41.016,-24.414,0
1671211549.410,-63.477,-26.855,-34.180,-40.039,118.164,0
1671211549.414,-58.105,-28.320,-30.273,-38.086,250.488,0
1671211549.417,-18.555,-25.879,-25.879,-44.434,-22.949,0
1671211549.421,-0.488,-20.508,-22.949,-33.203,-152.832,0
1671211549.425,-28.320,-21.484,-23.438,-20.020,-49.805,0
1671211549.429,-62.988,-24.902,-28.809,-34.180,-1.465,0
1671211549.433,-63.965,-24.902,-27.832,-46.875,-140.625,0
1671211549.437,-22.949,-22.461,-22.461,-43.945,-190.430,0
1671211549.441,12.695,-23.926,-23.438,-34.180,-12.695,0
1671211549.445,-9.277,-25.391,-28.809,-27.344,50.293,0
1671211549.449,-44.922,-19.531,-29.297,-30.273,-88.867,0
1671211549.453,-48.340,-13.672,-29.297,-29.785,-123.047,0
1671211549.457,-15.137,-17.090,-25.879,-26.855,119.629,0
1671211549.461,8.789,-18.555,-20.020,-27.344,122.559,0
1671211549.464,-15.137,-13.672,-12.695,-24.902,-111.816,0
1671211549.468,-45.898,-19.531,-18.066,-23.926,-116.211,0
1671211549.472,-44.922,-23.438,-34.180,-25.879,66.895,0
1671211549.476,-10.254,-20.508,-32.715,-33.203,-0.977,0
1671211549.480,17.578,-21.973,-25.879,-37.109,-133.789,0
1671211549.495,4.883,-22.461,-24.902,-22.461,-71.777,0
1671211549.499,-37.109,-21.973,-25.391,-18.066,-6.348,0
1671211549.503,-59.082,-21.484,-22.949,-26.855,0.488,0
1671211549.507,-33.203,-20.020,-21.484,-27.832,-82.031,0
1671211549.511,-2.441,-18.555,-23.438,-16.113,-66.406,0
1671211549.515,-3.418,-19.531,-18.066,-2.441,362.793,0
1671211549.519,-41.016,-23.438,-22.949,-15.137,283.691,0
1671211549.522,-67.871,-20.508,-34.180,-33.203,-74.219,0
1671211549.526,-36.621,-21.973,-35.645,-36.621,-81.055,0
1671211549.530,-0.488,-25.879,-36.621,-29.785,6.836,0
1671211549.534,1.953,-17.578,-30.762,-21.973,-7.324,0
1671211549.538,-27.832,-7.812,-21.484,-19.043,-47.363,0
1671211549.540,-55.176,-12.207,-21.973,-25.391,-33.203,0
1671211549.544,-35.645,-21.484,-19.531,-38.574,-64.453,0
1671211549.548,2.930,-23.438,-20.508,-41.016,-99.121,0
1671211549.552,6.348,-18.066,-22.949,-21.484,-88.379,0
1671211549.556,-33.203,-18.066,-20.508,-16.602,-10.254,0
1671211549.560,-67.871,-18.555,-24.902,-31.250,37.109,0
1671211549.564,-51.758,-19.531,-34.668,-37.598,-5.859,0
1671211549.567,-17.578,-26.855,-32.715,-35.645,-20.020,0
1671211549.571,-4.395,-30.273,-25.879,-21.973,208.496,0
1671211549.575,-37.598,-29.297,-29.297,-16.113,272.461,0
1671211549.579,-71.777,-24.902,-24.902,-32.715,-59.570,0
1671211549.583,-56.641,-22.461,-20.020,-45.898,-175.293,0
1671211549.585,-14.160,-22.949,-24.414,-43.457,-73.730,0
1671211549.589,4.883,-22.461,-19.531,-30.762,83.496,0
1671211549.593,-23.926,-22.461,-11.230,-23.438,45.898,0
1671211549.597,-57.617,-20.020,-13.672,-18.555,17.090,0
1671211549.601,-50.293,-15.137,-17.578,-19.043,57.129,0
1671211549.605,-10.254,-12.695,-19.531,-27.344,-17.578,0
1671211549.609,7.324,-17.578,-20.020,-19.043,-29.297,0
1671211549.612,-22.949,-16.602,-23.926,-18.066,44.434,0
1671211549.616,-53.223,-13.184,-25.391,-20.020,345.215,0
1671211549.620,-58.105,-16.602,-21.973,-32.227,127.441,0
1671211549.624,-30.762,-20.020,-22.949,-43.457,-174.805,0
1671211549.628,-5.371,-25.391,-20.020,-36.133,-57.617,0
1671211549.630,-22.949,-23.438,-22.949,-27.832,16.113,0
1671211549.634,-56.152,-20.020,-20.996,-35.156,-27.832,0
1671211549.638,-55.664,-20.508,-20.508,-42.480,-100.098,0
1671211549.642,-23.438,-24.902,-25.391,-44.922,-43.945,0
1671211549.646,-5.371,-24.414,-24.414,-43.945,-20.508,0
1671211549.650,-23.926,-21.484,-27.344,-36.133,40.527,0
1671211549.654,-54.688,-21.484,-23.926,-32.715,96.191,0
1671211549.657,-62.988,-25.391,-25.879,-39.551,142.090,0
1671211549.661,-38.574,-23.926,-29.297,-46.875,38.574,0
1671211549.665,-7.324,-19.043,-21.973,-43.945,-130.371,0
1671211549.669,-20.996,-24.414,-22.461,-30.273,7.324,0
1671211549.673,-61.035,-28.320,-31.738,-28.809,85.938,0
1671211549.675,-69.336,-24.414,-39.062,-38.574,0.977,0
1671211549.679,-40.039,-19.043,-35.156,-45.898,-70.312,0
1671211549.683,-1.953,-20.996,-25.391,-36.621,-65.918,0
1671211549.687,-3.418,-24.414,-21.973,-20.020,234.375,0
1671211549.691,-48.828,-23.438,-20.996,-29.785,158.203,0
1671211549.695,-61.523,-21.973,-19.531,-37.109,-15.625,0
1671211549.699,-29.297,-24.902,-19.043,-33.691,95.215,0
1671211549.702,1.465,-24.902,-26.855,-33.203,206.055,0
1671211549.706,-2.441,-20.020,-32.227,-35.645,12.695,0
1671211549.710,-32.227,-18.066,-26.367,-30.762,-135.742,0
1671211549.714,-56.152,-18.066,-23.926,-39.551,-101.562,0
1671211549.718,-48.828,-21.484,-24.902,-54.688,-135.742,0
1671211549.720,-10.742,-19.531,-15.137,-41.504,-172.363,0
1671211549.724,1.953,-19.531,-11.719,-29.785,-114.258,0
1671211549.728,-34.668,-26.367,-18.066,-33.691,41.016,0
1671211549.732,-69.824,-24.902,-14.648,-45.898,-5.859,0
1671211549.736,-54.199,-18.066,-11.719,-52.734,-83.008,0
1671211549.740,-8.789,-24.414,-24.414,-43.945,-35.645,0
1671211549.744,3.418,-29.785,-33.203,-29.785,212.891,0
1671211549.747,-36.133,-20.020,-28.320,-20.020,238.281,0
1671211549.751,-80.078,-19.531,-27.344,-31.250,-47.852,0
1671211549.755,-67.871,-26.367,-28.320,-41.992,-92.285,0
1671211549.759,-27.832,-30.273,-26.855,-48.828,-92.773,0
1671211549.763,-10.742,-27.832,-20.508,-39.062,-80.078,0
1671211549.765,-41.992,-23.926,-23.926,-32.715,-44.922,0
1671211549.769,-75.195,-26.855,-29.297,-38.086,44.434,0
1671211549.773,-62.988,-26.855,-23.438,-34.668,89.844,0
1671211549.777,-25.879,-25.879,-24.414,-38.574,-73.242,0
1671211549.781,2.441,-24.414,-23.438,-35.645,-106.934,0
1671211549.785,-20.020,-22.461,-24.414,-28.809,24.902,0
1671211549.789,-60.547,-22.461,-30.273,-30.762,124.512,0
1671211549.792,-66.895,-20.020,-28.320,-42.969,22.949,0
1671211549.796,-31.250,-21.484,-25.391,-49.316,-78.125,0
1671211549.800,-2.930,-24.902,-24.902,-34.668,-23.926,0
1671211549.804,-26.855,-24.414,-17.578,-18.066,205.078,0
1671211549.808,-72.266,-31.738,-17.090,-29.785,2.930,0
1671211549.811,-77.637,-32.227,-23.926,-40.527,-164.551,0
1671211549.815,-39.551,-28.320,-25.879,-34.180,-32.715,0
1671211549.819,0.488,-24.414,-21.484,-28.320,-29.785,0
1671211549.823,-9.277,-20.996,-19.531,-24.902,-92.285,0
1671211549.827,-50.293,-26.367,-18.555,-24.902,-81.055,0
1671211549.831,-58.594,-26.855,-15.137,-32.715,105.469,0
1671211549.835,-27.832,-23.438,-9.766,-39.062,89.355,0
1671211549.838,4.883,-20.996,-12.695,-34.180,-47.363,0
1671211549.842,-5.859,-23.438,-26.367,-27.832,33.203,0
1671211549.846,-48.828,-26.855,-32.715,-19.043,282.227,0
1671211549.850,-72.266,-24.414,-29.297,-34.668,214.844,0
1671211549.854,-49.805,-29.297,-25.879,-50.781,-98.633,0
1671211549.870,-9.277,-25.879,-24.902,-39.062,-65.918,0
1671211549.874,-12.207,-20.020,-17.090,-29.785,109.863,0
1671211549.878,-52.734,-23.926,-10.254,-31.250,19.043,0
1671211549.882,-70.312,-20.020,-13.672,-37.598,-170.898,0
1671211549.886,-43.457,-16.602,-18.555,-31.738,-119.141,0
1671211549.890,-5.859,-21.484,-24.414,-24.902,139.160,0
1671211549.894,0.000,-17.578,-28.320,-23.926,50.293,0
1671211549.897,-33.691,-11.719,-32.227,-26.367,-68.359,0
1671211549.901,-61.523,-11.230,-33.691,-25.391,21.484,0
1671211549.905,-47.363,-13.184,-23.438,-26.367,126.953,0
1671211549.909,-11.719,-16.602,-13.184,-34.180,-17.090,0
1671211549.913,0.000,-18.066,-13.672,-29.297,-47.852,0
1671211549.915,-38.574,-20.508,-19.043,-28.320,59.570,0
1671211549.919,-74.707,-15.137,-23.438,-40.039,41.992,0
1671211549.923,-63.965,-20.996,-17.090,-50.293,-62.988,0
1671211549.927,-16.602,-25.391,-7.812,-40.039,-61.035,0
1671211549.931,1.465,-23.438,-14.648,-28.809,-24.902,0
1671211549.935,-34.180,-22.461,-26.855,-33.203,-32.227,0
1671211549.939,-68.359,-24.902,-31.250,-43.945,10.254,0
1671211549.942,-58.105,-21.973,-26.367,-50.781,14.160,0
1671211549.946,-13.672,-20.020,-18.555,-36.621,155.762,0
1671211549.950,4.883,-18.555,-18.555,-26.367,137.695,0
1671211549.954,-21.973,-16.602,-20.508,-28.809,-10.254,2
1671211549.958,-57.129,-18.066,-16.113,-27.344,-21.484,0
1671211549.961,-57.129,-24.902,-18.066,-35.156,-20.020,0
1671211549.965,-16.602,-28.320,-20.020,-32.227,-29.785,0
1671211549.969,10.742,-20.508,-23.926,-23.438,-60.547,0
1671211549.973,-12.695,-16.602,-28.809,-21.973,35.645,0
1671211549.977,-55.176,-19.531,-21.484,-20.508,254.883,0
1671211549.981,-65.430,-19.531,-18.555,-30.762,197.266,0
1671211549.985,-28.809,-18.555,-27.832,-38.086,1.953,0
1671211549.988,0.977,-20.508,-35.645,-29.297,-2.441,0
1671211549.992,-11.230,-20.508,-26.855,-10.254,252.441,0
1671211549.996,-50.781,-21.973,-23.438,-18.066,72.266,0
1671211550.000,-66.895,-20.020,-28.809,-36.621,-117.188,0
1671211550.004,-32.715,-19.043,-30.762,-38.086,-58.594,0
1671211550.005,7.812,-19.043,-27.344,-30.762,-100.586,0
1671211550.009,-1.465,-17.578,-20.020,-25.391,-126.953,0
1671211550.013,-48.828,-19.043,-23.438,-21.973,-127.930,0
1671211550.017,-76.172,-26.367,-26.855,-31.738,-150.391,0
1671211550.021,-52.246,-28.320,-21.973,-44.922,-161.621,0
1671211550.025,-6.348,-22.949,-12.695,-34.668,-88.867,0
1671211550.029,-8.789,-23.438,-10.254,-23.926,79.102,0
1671211550.032,-45.898,-20.996,-18.066,-22.461,324.219,0
1671211550.036,-73.730,-20.020,-19.043,-25.879,268.555,0
1671211550.040,-56.152,-23.438,-22.949,-41.504,-82.031,0
1671211550.044,-12.207,-22.949,-28.320,-37.598,-80.078,0
1671211550.048,-12.207,-20.020,-22.949,-25.879,43.945,0
1671211550.050,-51.758,-16.602,-19.531,-30.762,16.602,0
1671211550.054,-69.824,-17.090,-21.484,-33.691,-12.207,0
1671211550.058,-48.340,-22.461,-19.531,-33.691,16.602,0
1671211550.062,-9.766,-22.461,-17.090,-29.785,115.234,0
1671211550.066,-1.465,-20.508,-16.602,-23.926,4.883,0
1671211550.070,-39.551,-23.438,-21.484,-28.320,17.578,0
1671211550.074,-71.777,-22.461,-33.203,-34.180,182.617,0
1671211550.077,-58.594,-22.949,-33.691,-39.551,105.957,0
1671211550.081,-20.996,-20.020,-23.926,-46.875,-42.480,0
1671211550.085,-3.418,-16.602,-18.555,-35.645,-106.445,0
1671211550.089,-26.855,-20.020,-20.996,-21.484,-0.488,0
1671211550.093,-62.988,-20.020,-17.090,-26.367,181.152,0
1671211550.095,-55.176,-18.066,-15.625,-38.086,-22.461,0
1671211550.099,-8.301,-14.648,-21.484,-34.180,-183.594,0
1671211550.103,9.766,-17.090,-26.367,-25.391,-88.379,0
1671211550.107,-27.344,-24.902,-21.973,-22.949,-57.129,0
1671211550.111,-60.547,-21.973,-21.484,-33.203,-108.887,0
1671211550.115,-53.223,-17.578,-29.297,-39.062,-65.430,0
1671211550.119,-17.578,-18.555,-28.809,-28.320,193.848,0
1671211550.122,6.348,-15.625,-21.484,-17.578,200.684,0
1671211550.126,-21.484,-13.184,-21.973,-13.672,-44.922,0
1671211550.130,-60.547,-10.742,-20.996,-13.672,-97.168,0
1671211550.134,-66.406,-13.672,-26.367,-33.691,-50.293,0
1671211550.138,-35.156,-15.625,-32.227,-40.527,-55.664,0
1671211550.141,-3.906,-14.648,-26.367,-23.438,-78.613,0
1671211550.145,-12.695,-13.672,-23.438,-15.625,20.020,0
1671211550.149,-46.875,-13.184,-20.996,-7.812,213.867,0
1671211550.153,-60.547,-13.672,-22.949,-21.484,96.680,0
1671211550.157,-25.879,-16.113,-27.344,-34.180,-64.941,0
1671211550.161,10.742,-15.625,-22.949,-23.926,72.266,0
1671211550.165,1.953,-7.812,-15.625,-8.301,221.191,0
1671211550.168,-46.387,-10.254,-13.184,-17.578,70.312,0
1671211550.172,-69.336,-16.113,-21.973,-38.574,-83.496,0
1671211550.176,-35.645,-16.602,-18.555,-36.621,-40.039,0
1671211550.180,-1.953,-15.625,-12.695,-26.855,12.695,0
1671211550.184,-14.648,-18.555,-24.902,-25.391,-19.043,0
1671211550.187,-54.199,-20.508,-19.531,-26.855,-62.012,0
1671211550.191,-76.172,-18.555,-13.184,-31.738,-31.738,0
1671211550.195,-52.734,-21.973,-21.973,-34.180,-52.246,0
1671211550.199,-12.695,-20.020,-16.113,-27.344,-91.309,0
1671211550.203,-11.230,-18.555,-15.137,-24.414,-69.336,0
1671211550.207,-43.457,-18.066,-22.461,-21.484,202.637,0
1671211550.211,-68.359,-13.672,-31.250,-23.438,235.840,0
1671211550.214,-54.688,-15.137,-33.203,-38.574,-140.625,0
1671211550.218,-9.277,-15.137,-25.879,-37.598,-207.520,0
1671211550.222,6.348,-12.695,-29.785,-25.391,34.668,0
1671211550.226,-29.785,-16.602,-25.391,-28.809,32.227,0
1671211550.230,-62.988,-18.555,-16.602,-36.621,-116.211,0
1671211550.245,-50.781,-15.137,-12.695,-37.598,-70.801,0
1671211550.249,-12.207,-14.160,-3.906,-29.785,54.688,0
1671211550.253,-5.859,-12.207,-7.324,-22.461,14.648,0
1671211550.257,-45.410,-13.672,-22.461,-25.879,-37.109,0
1671211550.261,-77.148,-19.531,-29.785,-36.133,28.320,0
1671211550.265,-62.988,-17.090,-28.320,-37.109,304.688,0
1671211550.269,-24.414,-17.090,-25.391,-33.203,171.875,0
1671211550.272,-6.836,-18.555,-21.973,-28.809,-81.055,0
1671211550.276,-33.691,-15.625,-18.066,-23.438,2.441,0
1671211550.280,-69.336,-15.625,-20.020,-21.484,137.695,0
1671211550.284,-56.152,-10.742,-12.695,-37.109,-128.906,0
1671211550.288,-13.184,-12.695,-20.996,-45.898,-192.871,0
1671211550.290,2.930,-16.113,-28.809,-33.203,-41.504,0
1671211550.294,-24.902,-17.090,-26.367,-22.461,-13.672,0
1671211550.298,-58.594,-19.531,-32.227,-31.250,-63.477,0
1671211550.302,-54.199,-15.137,-26.855,-41.504,-126.465,0
1671211550.306,-23.438,-18.066,-20.020,-45.410,-71.289,0
1671211550.310,-10.742,-20.996,-21.484,-45.410,8.301,0
1671211550.314,-35.156,-20.020,-27.832,-44.922,3.906,0
1671211550.317,-64.453,-19.531,-27.344,-48.340,-60.059,0
1671211550.321,-63.477,-19.531,-24.902,-46.387,150.879,0
1671211550.325,-34.180,-19.531,-31.738,-37.109,193.359,0
1671211550.329,-12.207,-18.066,-32.227,-32.227,-65.430,0
1671211550.333,-23.926,-20.508,-27.344,-22.949,-55.664,0
1671211550.335,-58.105,-21.973,-20.996,-25.879,-19.531,0
1671211550.339,-73.730,-21.973,-19.531,-44.434,21.484,0
1671211550.343,-48.828,-23.438,-25.879,-61.523,-32.227,0
1671211550.347,-11.719,-24.414,-22.461,-51.270,-69.824,0
1671211550.351,-15.137,-30.762,-19.531,-29.785,168.945,0
1671211550.355,-60.547,-35.156,-33.691,-43.457,147.949,0
1671211550.359,-81.055,-31.250,-44.434,-59.082,-24.902,0
1671211550.362,-51.270,-28.809,-34.668,-52.734,-24.902,0
1671211550.366,-14.160,-24.414,-23.926,-36.621,178.711,0
1671211550.370,-16.113,-16.113,-19.531,-30.762,1.465,0
1671211550.374,-47.363,-18.066,-16.113,-29.297,-153.320,0
1671211550.378,-67.383,-23.438,-12.695,-35.645,-45.410,0
1671211550.380,-41.992,-20.508,-18.066,-41.992,-52.246,0
1671211550.384,-2.441,-19.043,-31.250,-38.086,-143.066,0
1671211550.388,0.000,-22.461,-30.762,-25.391,-76.660,0
1671211550.392,-39.062,-22.461,-30.273,-21.973,50.293,0
1671211550.396,-69.824,-19.043,-27.832,-26.855,-43.945,0
1671211550.400,-50.293,-20.508,-28.320,-29.785,-74.219,0
1671211550.404,-12.695,-22.461,-25.391,-28.320,-35.645,0
1671211550.407,0.977,-19.043,-19.531,-18.066,195.312,0
1671211550.411,-35.156,-17.090,-20.508,-22.949,205.078,0
1671211550.415,-70.801,-16.602,-22.949,-33.691,-58.105,0
1671211550.419,-50.781,-20.020,-19.531,-38.574,-88.379,0
1671211550.423,-9.277,-21.973,-14.160,-34.180,-70.312,0
1671211550.426,-1.953,-21.973,-23.438,-24.414,-67.871,0
1671211550.430,-30.762,-23.438,-25.391,-25.391,-45.898,0
1671211550.434,-64.453,-22.949,-18.555,-30.273,3.906,0
1671211550.438,-59.082,-27.832,-20.996,-26.855,168.457,0
1671211550.442,-18.555,-24.902,-24.902,-29.297,12.695,0
1671211550.446,-8.789,-21.973,-27.344,-33.203,-71.777,0
1671211550.450,-30.762,-26.367,-26.367,-25.879,93.262,0
1671211550.453,-56.152,-20.508,-14.648,-14.160,199.707,0
1671211550.457,-63.965,-19.043,-17.090,-34.668,8.789,0
1671211550.461,-22.949,-20.508,-28.809,-39.062,-135.742,0
1671211550.465,5.371,-19.043,-28.320,-23.926,-83.496,0
1671211550.469,-23.438,-17.090,-25.879,-28.809,-52.734,0
1671211550.470,-59.570,-15.625,-23.926,-36.621,-67.383,0
1671211550.474,-62.012,-16.602,-23.438,-46.387,-101.074,0
1671211550.478,-24.902,-14.648,-24.414,-52.734,-55.176,0
1671211550.482,-2.930,-20.020,-22.949,-44.922,-67.871,0
1671211550.486,-23.438,-22.461,-14.160,-32.227,-4.395,0
1671211550.490,-55.664,-14.648,-9.277,-34.180,166.016,0
1671211550.494,-64.453,-14.160,-20.996,-41.504,348.145,0
1671211550.497,-29.785,-17.578,-27.344,-39.551,332.520,0
1671211550.501,-4.883,-20.996,-21.973,-40.527,11.719,0
1671211550.505,-21.973,-26.855,-17.578,-27.832,-47.852,0
1671211550.509,-61.523,-22.949,-15.137,-20.508,-8.789,0
1671211550.513,-68.848,-13.672,-11.719,-29.785,-64.941,0
1671211550.515,-29.785,-12.207,-5.859,-32.715,-160.645,0
1671211550.519,3.418,-20.508,-18.555,-29.297,-46.387,0
1671211550.523,-10.742,-21.973,-33.203,-24.414,186.035,0
1671211550.527,-55.664,-16.113,-34.668,-29.785,31.738,0
1671211550.531,-72.266,-14.160,-27.832,-31.738,-124.512,0
1671211550.535,-43.457,-18.555,-23.438,-36.133,26.367,0
1671211550.539,-0.977,-17.578,-16.602,-32.715,197.266,0
1671211550.542,-3.906,-14.160,-13.184,-22.461,78.125,0
1671211550.546,-50.781,-22.461,-21.484,-26.855,-100.098,0
1671211550.550,-69.824,-25.879,-20.020,-33.203,-55.176,0
1671211550.554,-40.527,-24.414,-25.879,-33.691,64.453,0
1671211550.558,-5.371,-23.438,-35.156,-29.785,-95.215,0
1671211550.575,-1.465,-16.113,-24.902,-19.531,-65.918,0
1671211550.579,-40.039,-15.625,-21.973,-20.996,80.078,0
1671211550.583,-66.406,-18.066,-26.855,-31.250,20.508,0
1671211550.587,-55.176,-22.461,-20.020,-41.504,-57.129,0
1671211550.591,-18.555,-23.926,-12.695,-40.527,-40.039,0
1671211550.595,-4.883,-22.949,-19.043,-32.227,29.785,0
1671211550.599,-43.457,-23.926,-30.762,-34.668,12.207,0
1671211550.602,-75.195,-25.391,-31.738,-42.480,-48.828,0
1671211550.606,-56.641,-23.438,-28.320,-48.828,-61.523,0
1671211550.610,-7.812,-20.508,-26.855,-40.527,155.762,0
1671211550.614,2.930,-23.926,-27.344,-36.133,171.875,0
1671211550.618,-34.180,-25.879,-24.414,-45.410,-30.273,0
1671211550.621,-67.383,-23.926,-19.531,-42.969,-4.395,0
1671211550.625,-56.152,-21.973,-17.578,-32.715,201.172,0
1671211550.629,-19.043,-25.391,-17.578,-38.086,7.812,0
1671211550.633,-2.441,-33.691,-26.367,-39.062,-158.691,0
1671211550.637,-29.297,-34.180,-22.949,-23.926,-13.184,0
1671211550.641,-63.965,-28.320,-16.113,-21.484,92.773,0
1671211550.645,-60.059,-30.762,-20.508,-30.273,41.992,0
1671211550.648,-32.227,-32.227,-21.973,-38.574,-110.840,0
1671211550.652,-10.254,-32.715,-28.320,-30.273,-53.711,0
1671211550.656,-26.367,-32.715,-28.320,-21.484,206.543,0
1671211550.660,-70.801,-26.367,-20.996,-35.645,70.312,0
1671211550.664,-74.707,-22.461,-19.043,-41.504,-92.773,0
1671211550.665,-32.715,-21.484,-21.973,-40.039,-78.613,0
1671211550.669,-7.324,-26.367,-27.832,-41.016,-5.859,0
1671211550.673,-25.391,-25.391,-29.297,-33.203,-64.453,0
1671211550.677,-57.617,-23.926,-20.508,-28.320,-114.746,0
1671211550.681,-65.430,-25.391,-15.137,-33.691,43.945,0
1671211550.685,-27.832,-23.926,-20.020,-38.086,116.699,0
1671211550.689,4.395,-19.531,-16.602,-28.320,2.441,0
1671211550.692,-11.230,-20.996,-22.461,-20.020,-44.922,0
1671211550.696,-47.363,-25.879,-30.273,-18.555,131.348,0
1671211550.700,-69.336,-25.391,-23.926,-31.250,50.781,0
1671211550.704,-43.945,-24.902,-26.367,-37.598,-168.945,0
1671211550.708,-0.488,-22.461,-24.902,-20.996,-84.961,0
1671211550.710,-7.324,-20.020,-20.996,-12.695,3.418,0
1671211550.714,-43.457,-17.578,-16.602,-22.461,-9.277,0
1671211550.718,-64.453,-17.090,-17.090,-35.156,-93.262,0
1671211550.722,-42.480,-20.020,-29.297,-37.598,-100.098,0
1671211550.726,-8.789,-22.461,-33.691,-36.621,180.176,0
1671211550.730,-11.230,-24.414,-33.203,-38.086,169.922,0
1671211550.734,-48.340,-23.926,-27.344,-36.133,-17.090,0
1671211550.737,-66.406,-21.484,-20.020,-37.109,-0.488,0
1671211550.741,-46.387,-22.949,-28.320,-45.410,216.797,0
1671211550.745,-20.996,-20.508,-32.715,-50.293,-22.949,0
1671211550.749,-15.137,-20.508,-20.508,-40.039,-244.629,0
1671211550.753,-49.316,-24.902,-16.602,-34.668,-122.070,0
1671211550.755,-81.543,-23.926,-21.973,-47.852,-113.281,0
