timestamps,TP9,AF7,AF8,TP10,Right AUX
1671211779.584,-3.418,-10.254,-20.508,-7.812,-38.086,0
1671211779.588,-22.949,-8.789,-25.879,-9.766,-37.598,0
1671211779.592,-49.805,-17.578,-24.902,-15.625,-88.379,0
1671211779.596,-42.969,-18.555,-22.461,-13.672,-84.961,0
1671211779.600,-20.020,-11.719,-17.090,-17.578,53.223,0
1671211779.604,-4.395,-16.113,-10.742,-19.043,52.246,0
1671211779.607,-18.066,-16.602,-11.230,-15.625,0.000,0
1671211779.611,-41.992,-17.090,-14.160,-15.625,-28.809,0
1671211779.615,-48.828,-26.367,-21.484,-12.207,242.188,0
1671211779.619,-29.297,-20.508,-20.996,-14.160,285.645,0
1671211779.623,-6.836,-15.137,-26.367,-20.508,-57.129,0
1671211779.625,-18.555,-14.648,-22.949,-13.184,-91.797,0
1671211779.629,-46.875,-15.625,-18.066,-14.648,-83.984,0
1671211779.633,-52.734,-18.066,-23.926,-21.973,-138.672,0
1671211779.637,-35.645,-19.531,-21.484,-20.508,-149.902,0
1671211779.641,-9.277,-21.484,-19.043,-18.555,-96.191,0
1671211779.645,-10.742,-15.625,-19.043,-16.113,-36.133,0
1671211779.649,-41.992,-18.066,-15.137,-9.766,19.043,0
1671211779.652,-54.688,-23.438,-21.484,-14.160,-112.793,0
1671211779.656,-41.992,-24.414,-24.902,-16.602,-17.090,0
1671211779.660,-16.602,-21.973,-23.438,-11.230,171.875,0
1671211779.664,-16.113,-21.484,-20.996,-13.184,-34.180,0
1671211779.668,-36.621,-24.414,-16.113,-12.207,-82.031,0
1671211779.671,-45.898,-19.531,-30.273,-20.996,-19.043,0
1671211779.675,-38.574,-15.625,-31.250,-28.809,-43.945,0
1671211779.679,-18.555,-20.020,-20.020,-27.832,-141.113,0
1671211779.683,-20.020,-22.949,-31.738,-30.762,-98.633,0
1671211779.687,-43.945,-20.020,-36.621,-25.879,31.250,0
1671211779.691,-59.570,-20.996,-28.809,-25.879,88.867,0
1671211779.695,-48.340,-27.344,-21.484,-32.715,15.137,0
1671211779.698,-25.879,-31.250,-26.855,-31.250,-63.965,0
1671211779.702,-18.555,-29.785,-30.762,-16.113,230.957,0
1671211779.706,-37.598,-21.973,-22.461,-2.930,289.062,0
1671211779.710,-59.570,-23.438,-17.578,-9.766,-35.645,0
1671211779.714,-47.852,-24.902,-16.602,-13.184,-56.152,0
1671211779.715,-23.926,-26.367,-19.531,-19.531,-81.055,0
1671211779.719,-10.742,-25.391,-10.742,-13.672,-179.199,0
1671211779.723,-26.855,-19.531,-12.207,-9.277,-133.789,0
1671211779.727,-50.781,-20.996,-21.484,-10.254,63.965,0
1671211779.731,-40.039,-20.996,-32.227,-9.766,39.062,0
1671211779.735,-18.066,-14.648,-29.785,-18.555,-95.215,0
1671211779.739,-8.789,-17.090,-15.137,-26.855,-13.184,0
1671211779.742,-25.879,-31.250,-13.672,-19.531,148.438,0
1671211779.746,-52.246,-34.668,-17.578,-10.254,183.594,0
1671211779.750,-49.805,-24.902,-16.602,-19.531,-75.684,0
1671211779.754,-27.344,-19.531,-7.812,-22.461,-161.621,0
1671211779.758,-5.371,-8.789,-21.973,-12.207,-85.449,0
1671211779.761,-15.137,-3.418,-36.133,-7.812,-63.965,0
1671211779.765,-51.758,-16.602,-18.066,-24.414,-87.891,0
1671211779.769,-53.223,-23.438,-7.324,-36.133,-139.160,0
1671211779.773,-23.438,-20.508,-11.719,-31.250,-113.770,0
1671211779.777,-0.488,-18.066,-8.301,-27.344,-112.305,0
1671211779.781,-9.277,-14.648,1.953,-20.020,-19.531,0
1671211779.785,-36.621,-20.020,-6.836,-18.066,34.180,0
1671211779.788,-42.480,-25.879,-18.555,-11.719,286.621,0
1671211779.792,-25.879,-28.320,-20.508,-14.160,290.527,0
1671211779.796,-6.348,-20.020,-19.531,-23.438,-118.164,0
1671211779.800,-9.277,-18.066,-16.602,-12.695,-116.211,0
1671211779.804,-41.992,-29.785,-21.484,-18.555,16.113,0
1671211779.805,-58.594,-28.320,-20.020,-35.156,-194.824,0
1671211779.809,-39.062,-19.043,-11.719,-32.715,-278.809,0
1671211779.813,-5.859,-17.090,-22.949,-18.555,-139.648,0
1671211779.817,-8.301,-22.461,-27.832,-19.043,-63.965,0
1671211779.821,-34.668,-22.949,-11.230,-14.160,-80.078,0
1671211779.825,-50.293,-23.438,-9.277,-12.207,-134.766,0
1671211779.829,-40.527,-23.438,-5.859,-18.555,120.605,0
1671211779.832,-11.719,-16.113,-3.418,-13.672,251.465,0
1671211779.836,-11.230,-12.695,-11.230,-19.531,-32.227,0
1671211779.840,-38.086,-13.672,-17.578,-21.973,-99.609,0
1671211779.844,-54.199,-20.508,-19.531,-21.484,-18.066,0
1671211779.848,-38.086,-19.531,-25.391,-28.809,-53.223,0
1671211779.850,-7.812,-18.555,-15.625,-27.832,-151.855,0
1671211779.854,-1.953,-19.531,-5.859,-20.996,-97.656,0
1671211779.858,-28.809,-17.090,-13.672,-18.555,-32.715,0
1671211779.862,-48.340,-13.672,-9.766,-17.578,-47.852,0
1671211779.866,-37.109,-21.484,-13.184,-21.973,-95.215,0
1671211779.870,-13.184,-27.344,-28.809,-20.996,-50.293,0
1671211779.874,-6.836,-22.461,-25.879,-10.254,206.055,0
1671211779.877,-21.973,-20.996,-19.043,-8.301,221.191,0
1671211779.881,-48.828,-19.043,-26.367,-15.625,-68.848,0
1671211779.885,-47.363,-16.113,-28.809,-25.391,-157.227,0
1671211779.889,-19.531,-16.602,-25.879,-25.391,25.879,0
1671211779.893,-4.395,-13.672,-23.438,-19.043,-17.090,0
1671211779.896,-13.184,-13.672,-12.207,-15.137,-58.105,0
1671211779.900,-36.621,-17.578,-12.695,-10.742,97.168,0
1671211779.904,-47.363,-21.484,-24.902,-20.996,26.367,0
1671211779.908,-28.809,-20.020,-20.020,-22.461,-148.438,0
1671211779.912,3.418,-11.719,-12.207,-9.277,-137.695,0
1671211779.916,-9.766,-13.672,-20.508,-14.160,9.766,0
1671211779.920,-42.969,-21.484,-26.367,-22.461,105.469,0
1671211779.923,-43.457,-23.926,-23.438,-24.414,-33.203,0
1671211779.927,-24.902,-20.508,-24.902,-28.809,-149.902,0
1671211779.931,-11.719,-18.066,-20.996,-26.855,84.473,0
1671211779.935,-22.949,-20.508,-18.066,-25.879,193.359,0
1671211779.939,-55.664,-20.996,-20.508,-27.344,-62.012,0
1671211779.956,-65.430,-19.531,-21.973,-23.438,-124.512,0
1671211779.960,-40.527,-16.602,-25.879,-28.809,-97.656,0
1671211779.964,-15.625,-21.484,-24.902,-25.879,-121.582,0
1671211779.968,-19.043,-25.879,-24.414,-21.484,-43.457,0
1671211779.972,-46.387,-29.785,-15.625,-29.297,36.621,0
1671211779.976,-61.035,-26.855,-6.836,-26.367,177.734,0
1671211779.980,-44.922,-18.066,-10.254,-24.414,145.508,0
1671211779.983,-18.066,-20.996,-20.508,-26.855,-28.809,0
1671211779.987,-19.043,-25.879,-32.227,-24.414,-36.133,0
1671211779.991,-44.434,-25.879,-31.250,-17.090,189.453,0
1671211779.995,-61.035,-18.066,-28.320,-22.461,124.023,0
1671211779.999,-47.363,-12.695,-26.855,-32.715,-157.227,0
1671211780.000,-13.672,-14.160,-21.484,-22.461,-95.703,0
1671211780.004,-11.230,-21.484,-26.855,-21.973,-15.625,0
1671211780.008,-39.551,-22.949,-35.645,-31.250,-43.457,0
1671211780.012,-59.082,-19.531,-22.461,-29.785,-108.887,0
1671211780.016,-45.898,-22.949,-23.438,-33.203,-65.918,0
1671211780.020,-13.672,-17.090,-30.273,-33.203,60.059,0
1671211780.024,-8.789,-13.184,-22.461,-27.344,57.617,0
1671211780.027,-30.273,-19.043,-24.902,-22.461,-43.457,0
1671211780.031,-47.852,-19.043,-24.902,-19.043,115.723,0
1671211780.035,-44.434,-19.043,-28.320,-23.438,299.805,0
1671211780.039,-20.508,-20.020,-33.203,-29.785,5.371,0
1671211780.043,-6.348,-23.926,-34.180,-26.367,-133.301,0
1671211780.045,-24.414,-23.438,-28.320,-15.625,-54.688,0
1671211780.049,-45.410,-22.461,-24.902,-13.672,-79.590,0
1671211780.053,-41.992,-20.996,-27.832,-20.996,-157.227,0
1671211780.057,-20.996,-20.996,-22.461,-24.414,-117.676,0
1671211780.061,-3.418,-19.043,-22.949,-24.414,-22.461,0
1671211780.065,-20.996,-14.160,-25.391,-24.414,-16.113,0
1671211780.069,-46.387,-22.461,-24.902,-23.438,62.500,0
1671211780.072,-48.340,-24.414,-26.855,-26.367,98.633,0
1671211780.076,-25.391,-16.602,-21.973,-20.508,249.023,0
1671211780.080,-5.371,-17.090,-26.367,-14.160,319.824,0
1671211780.084,-16.602,-19.043,-29.297,-11.719,18.066,0
1671211780.088,-46.387,-18.066,-23.438,-7.812,-57.617,0
1671211780.091,-48.340,-19.531,-17.578,-12.695,-19.531,0
1671211780.095,-26.855,-19.043,-17.578,-24.414,-101.074,0
1671211780.099,-12.207,-18.066,-19.043,-24.414,-128.418,0
1671211780.103,-18.555,-18.066,-15.625,-15.625,-53.711,0
1671211780.107,-45.898,-20.996,-9.766,-15.137,-10.742,0
1671211780.111,-53.223,-23.438,-13.672,-16.602,-50.293,0
1671211780.115,-26.367,-18.555,-16.602,-20.020,-18.066,0
1671211780.118,0.000,-15.137,-24.414,-19.043,198.242,0
1671211780.122,-8.789,-12.207,-27.344,-15.137,276.855,0
1671211780.126,-37.598,-8.789,-14.160,-17.090,-52.246,2
1671211780.130,-49.316,-15.137,-11.230,-23.926,-161.621,0
1671211780.134,-33.203,-19.043,-24.902,-28.809,-79.590,0
1671211780.136,-9.277,-13.184,-23.438,-22.949,3.906,0
1671211780.140,-13.184,-16.602,-18.555,-24.902,-46.875,0
1671211780.144,-40.039,-18.066,-28.320,-21.973,-42.969,0
1671211780.148,-55.664,-16.602,-20.508,-18.555,18.555,0
1671211780.152,-41.504,-20.508,-13.672,-25.879,-88.867,0
1671211780.156,-15.137,-18.066,-24.414,-24.414,-57.617,0
1671211780.160,-9.277,-16.113,-26.855,-15.137,90.332,0
1671211780.163,-35.645,-21.973,-28.320,-16.602,141.113,0
1671211780.167,-57.129,-24.414,-24.902,-22.461,-24.414,0
1671211780.171,-47.852,-18.555,-15.625,-24.414,-189.453,0
1671211780.175,-27.344,-22.949,-19.043,-26.855,-114.258,0
1671211780.179,-13.672,-31.250,-29.297,-19.043,204.590,0
1671211780.181,-30.762,-25.391,-33.203,-14.648,122.559,0
1671211780.185,-44.922,-17.578,-29.785,-16.602,-99.609,0
1671211780.189,-31.250,-16.113,-29.297,-21.484,-76.660,0
1671211780.193,-13.184,-20.020,-29.785,-28.809,-82.031,0
1671211780.197,-4.883,-20.996,-28.320,-24.902,-98.145,0
1671211780.201,-22.461,-21.973,-26.855,-23.438,-132.812,0
1671211780.205,-41.016,-22.949,-18.555,-11.719,92.773,0
1671211780.208,-38.086,-21.484,-15.625,-6.836,310.059,0
1671211780.212,-21.973,-21.973,-22.461,-23.926,-10.254,0
1671211780.216,-4.883,-26.367,-27.832,-20.996,-152.344,0
1671211780.220,-17.090,-27.344,-28.320,-14.160,-51.270,0
1671211780.224,-45.410,-23.438,-26.367,-18.555,-46.875,0
1671211780.225,-49.316,-19.043,-25.879,-24.902,-85.938,0
1671211780.229,-30.762,-22.461,-28.809,-28.320,-86.426,0
1671211780.233,-20.508,-32.715,-36.133,-24.902,-76.660,0
1671211780.237,-25.391,-28.809,-32.715,-18.066,-43.945,0
1671211780.241,-37.598,-25.879,-25.879,-16.602,-7.812,0
1671211780.245,-40.039,-27.832,-22.949,-20.508,43.457,0
1671211780.249,-18.555,-25.391,-24.414,-15.137,202.637,0
1671211780.252,0.977,-20.996,-28.809,-12.207,123.535,0
1671211780.256,-4.395,-13.672,-25.391,-5.859,30.762,0
1671211780.260,-34.668,-15.625,-22.949,-2.930,91.797,0
1671211780.264,-46.875,-18.555,-30.762,-2.930,265.625,0
1671211780.268,-30.273,-16.602,-32.227,-13.672,86.914,0
1671211780.270,-11.719,-20.020,-31.250,-26.367,-166.016,0
1671211780.274,-14.160,-20.996,-24.414,-9.766,-51.758,0
1671211780.278,-39.062,-19.531,-26.367,-7.324,6.836,0
1671211780.282,-49.316,-20.508,-37.109,-18.555,-57.129,0
1671211780.286,-30.762,-26.367,-37.109,-24.902,-142.090,0
1671211780.290,-10.742,-24.902,-27.832,-20.020,13.672,0
1671211780.294,-9.766,-14.160,-18.066,-15.137,92.285,0
1671211780.297,-32.227,-14.160,-14.648,-19.531,-74.219,0
1671211780.301,-55.176,-24.414,-12.695,-37.598,-111.816,0
1671211780.305,-45.410,-23.926,-20.508,-42.480,176.758,0
1671211780.309,-16.113,-20.020,-30.273,-34.180,229.492,0
1671211780.313,-6.836,-19.043,-27.832,-31.738,-54.688,0
1671211780.331,-31.250,-19.531,-31.250,-17.578,-43.457,0
1671211780.335,-58.105,-21.973,-17.578,-16.113,34.668,0
1671211780.339,-47.852,-24.902,-9.766,-24.414,14.160,0
1671211780.343,-20.020,-20.508,-11.230,-15.625,-131.836,0
1671211780.347,-16.602,-17.578,-11.719,-7.812,-126.465,0
1671211780.351,-43.457,-20.020,-19.043,-9.766,78.125,0
1671211780.355,-65.430,-19.043,-20.020,-19.043,56.641,0
1671211780.358,-55.176,-14.160,-20.020,-22.461,-51.758,0
1671211780.362,-24.414,-14.648,-20.508,-18.066,-16.602,0
1671211780.366,-3.418,-17.090,-20.508,0.000,233.398,0
1671211780.370,-23.438,-14.648,-18.066,1.465,191.895,0
1671211780.374,-48.828,-14.648,-16.602,-17.090,-122.559,0
1671211780.375,-43.457,-17.578,-19.531,-16.113,-76.660,0
1671211780.379,-17.578,-16.602,-19.043,-13.672,-13.672,0
1671211780.383,-7.812,-18.066,-17.090,-17.090,-62.012,0
1671211780.387,-24.414,-21.973,-13.184,-14.648,-42.480,0
1671211780.391,-41.992,-24.414,-9.277,-5.859,-17.090,0
1671211780.395,-45.898,-21.484,-13.672,-11.719,47.363,0
1671211780.399,-21.973,-16.602,-16.602,-15.625,41.504,0
1671211780.402,0.488,-13.184,-16.602,-10.254,-27.344,0
1671211780.406,-13.184,-17.090,-15.137,-2.930,152.344,0
1671211780.410,-46.875,-29.297,-16.602,-6.836,272.949,0
1671211780.414,-53.711,-31.738,-20.508,-26.855,-9.277,0
1671211780.418,-31.738,-28.320,-17.090,-30.273,-116.699,0
1671211780.420,-10.254,-26.367,-12.207,-23.926,-83.008,0
1671211780.424,-15.625,-22.461,-16.113,-15.625,-56.641,0
1671211780.428,-50.781,-29.297,-27.344,-19.043,-48.340,0
1671211780.432,-64.941,-37.109,-26.367,-33.203,-12.207,0
1671211780.436,-42.969,-30.273,-16.602,-31.738,57.617,0
1671211780.440,-16.602,-28.809,-15.625,-24.902,67.871,0
1671211780.444,-14.648,-25.391,-19.531,-22.949,59.570,0
1671211780.447,-39.551,-28.320,-19.043,-25.879,81.055,0
1671211780.451,-49.316,-30.273,-11.719,-13.672,279.297,0
1671211780.455,-22.949,-20.508,-10.742,-0.977,179.688,0
1671211780.459,-5.859,-21.973,-19.043,-15.625,-150.879,0
1671211780.463,-4.395,-22.461,-25.879,-15.625,-125.000,0
1671211780.465,-22.461,-17.090,-35.156,-4.883,-45.410,0
1671211780.469,-49.805,-16.602,-31.738,-16.113,-88.379,0
1671211780.473,-41.992,-21.484,-21.973,-23.438,-83.008,0
1671211780.477,-21.484,-28.320,-12.207,-14.160,-45.898,0
1671211780.481,-21.973,-24.902,-15.625,-17.090,-51.270,0
1671211780.485,-40.039,-18.555,-21.973,-23.438,38.574,0
1671211780.489,-52.734,-14.160,-11.719,-17.090,89.844,0
1671211780.492,-43.945,-19.043,-17.578,-16.602,231.445,0
1671211780.496,-21.973,-24.902,-32.715,-19.043,378.906,0
1671211780.500,-16.113,-21.973,-25.879,-20.508,73.242,0
1671211780.504,-39.551,-16.113,-20.996,-16.602,-108.887,0
1671211780.508,-55.664,-18.555,-24.414,-18.555,-81.543,0
1671211780.510,-47.363,-23.926,-20.996,-30.762,-135.742,0
1671211780.514,-20.020,-18.555,-21.484,-33.203,-185.547,0
1671211780.518,-8.301,-20.020,-30.762,-25.879,-157.715,0
1671211780.522,-26.367,-23.438,-39.551,-20.508,-83.496,0
1671211780.526,-36.621,-20.508,-34.668,-19.531,-39.062,0
1671211780.530,-27.344,-19.043,-19.531,-20.020,-80.566,0
1671211780.534,-9.766,-17.578,-21.973,-17.090,-43.457,0
1671211780.537,4.883,-20.020,-29.297,-0.977,305.176,0
1671211780.541,-11.719,-21.484,-27.344,-3.418,402.344,0
1671211780.545,-41.504,-15.137,-25.391,-20.020,25.391,0
1671211780.549,-36.621,-14.648,-19.531,-19.531,-85.938,0
1671211780.553,-11.719,-19.043,-14.648,-22.461,-43.945,0
1671211780.555,2.441,-17.578,-9.766,-25.879,-112.305,0
1671211780.559,-7.324,-18.066,-24.414,-12.695,-122.559,0
1671211780.563,-36.133,-20.508,-33.691,-13.184,-92.773,0
1671211780.567,-53.223,-21.484,-14.160,-26.855,-121.094,0
1671211780.571,-32.227,-15.137,-1.953,-23.438,-200.195,0
1671211780.575,-3.418,-12.695,-7.324,-17.090,-174.805,0
1671211780.579,-2.930,-20.508,-18.066,-12.695,167.480,0
1671211780.582,-29.785,-14.160,-14.160,-20.020,324.219,0
1671211780.586,-46.387,-9.277,-16.113,-37.598,-15.137,0
1671211780.590,-28.320,-18.555,-22.461,-38.574,-159.180,0
1671211780.594,-15.137,-21.484,-20.020,-33.203,-107.910,0
1671211780.598,-21.484,-21.973,-20.996,-31.738,-67.871,0
1671211780.602,-42.480,-20.508,-16.113,-33.203,-61.523,0
1671211780.606,-59.570,-20.996,-17.578,-34.180,-109.863,0
1671211780.610,-52.734,-20.996,-24.414,-35.156,-66.406,0
1671211780.614,-28.809,-16.113,-18.066,-35.156,-52.246,0
1671211780.618,-24.902,-14.648,-8.789,-29.785,-139.160,0
1671211780.622,-43.457,-11.719,-10.254,-24.414,0.000,0
1671211780.626,-66.895,-18.066,-24.902,-24.414,262.695,0
1671211780.629,-55.176,-15.625,-20.508,-25.391,161.133,0
1671211780.633,-28.320,-15.137,-16.602,-30.762,-92.773,0
1671211780.637,-29.785,-19.531,-17.578,-27.832,-76.660,0
1671211780.641,-51.758,-22.461,-10.254,-23.438,94.727,0
1671211780.645,-68.848,-22.461,-19.531,-33.203,-56.641,0
1671211780.646,-57.129,-23.438,-29.785,-41.504,-202.637,0
1671211780.650,-28.809,-19.043,-20.996,-29.297,-110.840,0
1671211780.654,-11.230,-15.625,-21.484,-21.973,-57.129,0
1671211780.658,-20.996,-18.555,-32.227,-19.043,-52.246,0
1671211780.662,-47.852,-18.066,-22.949,-19.531,-134.277,0
1671211780.666,-45.410,-21.484,-8.301,-19.531,71.777,0
1671211780.670,-13.184,-17.578,-13.184,-17.578,290.039,0
1671211780.673,-3.906,-14.160,-18.066,-23.926,-25.879,0
1671211780.677,-25.391,-18.555,-16.113,-18.066,-144.531,0
1671211780.681,-47.852,-12.695,-20.020,-14.648,-42.969,0
1671211780.685,-51.270,-16.602,-18.555,-23.438,-33.203,0
1671211780.689,-32.227,-30.273,-15.137,-26.367,-104.492,0
1671211780.706,-7.812,-25.391,-15.625,-17.578,-94.727,0
1671211780.710,-10.254,-20.508,-15.625,-9.277,-83.496,0
1671211780.714,-37.109,-26.367,-22.461,-10.254,-94.238,0
1671211780.718,-47.363,-21.973,-20.996,-17.578,-142.578,0
1671211780.722,-21.484,-18.066,-18.555,-18.066,-141.113,0
1671211780.726,-2.930,-20.996,-16.113,-11.719,6.348,0
1671211780.730,-15.137,-17.578,-11.230,-8.301,19.531,0
1671211780.733,-39.551,-17.090,-15.137,-11.719,23.438,0
1671211780.737,-52.246,-22.461,-17.578,-24.414,73.730,0
1671211780.741,-34.180,-18.555,-13.184,-22.949,304.199,0
1671211780.745,-13.672,-17.578,-13.672,-20.996,325.684,0
1671211780.749,-26.367,-21.973,-17.578,-31.250,10.254,0
1671211780.751,-49.316,-23.438,-16.602,-30.273,6.348,0
1671211780.755,-57.617,-21.973,-20.996,-28.809,30.273,0
1671211780.759,-41.504,-17.578,-25.391,-31.738,-105.957,0
1671211780.763,-12.207,-15.137,-17.090,-26.855,-155.273,0
1671211780.767,-13.184,-13.184,-18.555,-22.461,-104.980,0
1671211780.771,-46.875,-15.625,-27.344,-23.438,-47.363,0
1671211780.775,-59.082,-13.184,-22.461,-23.438,38.086,0
1671211780.778,-39.551,-13.184,-17.090,-25.391,-80.078,0
1671211780.782,-20.020,-21.484,-21.484,-22.461,5.371,0
1671211780.786,-19.043,-17.578,-19.531,-17.090,315.918,0
1671211780.790,-33.691,-9.766,-12.207,-18.555,73.242,0
1671211780.794,-50.781,-12.207,-16.113,-23.438,-97.656,0
1671211780.795,-42.480,-17.090,-19.531,-26.855,-89.844,0
1671211780.799,-17.578,-14.648,-27.344,-24.414,-97.168,0
1671211780.803,-8.301,-16.113,-28.320,-15.625,-110.840,0
1671211780.807,-27.832,-20.020,-22.949,-9.277,-92.285,0
1671211780.811,-53.223,-22.461,-28.320,-12.695,-67.383,0
1671211780.815,-43.457,-24.414,-25.879,-22.949,-4.395,0
1671211780.819,-13.672,-21.484,-21.973,-21.484,11.230,0
1671211780.822,-2.930,-24.414,-24.902,-19.531,29.785,0
1671211780.826,-20.020,-25.391,-22.949,-18.555,347.168,0
1671211780.830,-46.875,-21.484,-23.926,-23.438,262.207,0
1671211780.834,-51.758,-20.508,-24.414,-40.039,-152.832,0
1671211780.838,-31.250,-21.484,-23.926,-40.039,-6.348,0
1671211780.841,-13.184,-26.367,-22.461,-32.715,83.984,0
1671211780.845,-30.273,-27.832,-21.973,-31.738,-107.422,0
1671211780.849,-54.199,-20.508,-22.461,-29.297,-126.953,0
1671211780.853,-49.805,-20.020,-18.066,-22.949,-41.504,0
1671211780.857,-26.855,-16.113,-16.602,-23.926,-37.109,0
1671211780.861,-8.301,-17.090,-18.066,-24.414,-47.852,0
1671211780.865,-16.602,-23.926,-20.020,-22.949,-14.160,0
1671211780.868,-36.133,-21.973,-14.648,-13.184,125.000,0
1671211780.872,-39.062,-19.043,-12.207,-15.137,189.453,0
1671211780.876,-23.926,-16.602,-7.324,-28.320,-83.984,0
1671211780.880,0.488,-15.137,-2.441,-26.367,-153.320,0
1671211780.884,-9.277,-15.137,-12.695,-22.949,-81.543,0
1671211780.885,-38.574,-14.648,-16.602,-20.020,-89.844,0
1671211780.889,-50.781,-16.602,-15.137,-21.973,-122.070,0
1671211780.893,-38.574,-20.508,-19.043,-28.320,-101.074,0
1671211780.897,-11.230,-18.066,-18.066,-23.438,-38.086,0
1671211780.901,-6.348,-19.043,-13.672,-16.602,-76.660,0
1671211780.905,-25.879,-19.043,-9.277,-12.695,-63.965,0
1671211780.909,-47.852,-18.555,-11.719,-13.672,41.504,0
1671211780.912,-26.855,-23.438,-12.695,-3.418,302.246,0
1671211780.916,3.418,-19.531,-13.672,1.953,374.512,0
1671211780.920,0.977,-12.207,-17.090,-13.672,40.039,0
1671211780.924,-17.578,-16.113,-14.160,-19.531,-86.426,0
1671211780.928,-41.504,-18.066,-13.672,-23.438,-70.801,0
1671211780.930,-37.109,-14.648,-12.695,-26.367,-152.832,0
1671211780.934,-11.719,-15.137,-9.766,-24.414,-205.566,0
1671211780.938,-8.789,-18.066,-15.137,-22.461,-107.910,0
1671211780.942,-29.297,-19.043,-13.672,-17.090,-28.320,0
1671211780.946,-43.945,-18.066,-9.766,-19.531,-117.676,0
1671211780.950,-41.504,-21.484,-13.184,-26.855,-158.691,0
1671211780.954,-18.555,-24.414,-15.137,-18.555,166.992,0
1671211780.957,-6.348,-24.902,-13.184,-10.742,318.359,0
1671211780.961,-18.555,-17.578,-20.020,-12.207,24.414,0
1671211780.965,-36.133,-13.184,-31.738,-12.695,-122.070,0
1671211780.969,-36.621,-19.531,-32.227,-18.066,-43.457,0
1671211780.973,-11.719,-21.484,-18.555,-18.066,-24.414,0
1671211780.975,3.418,-17.090,-7.812,-18.555,-109.863,0
1671211780.979,-15.137,-12.695,-9.277,-19.531,-35.156,0
1671211780.983,-40.039,-7.812,-13.184,-8.301,-36.133,0
1671211780.987,-36.133,-8.301,-23.438,-9.277,-138.672,0
1671211780.991,-16.113,-11.230,-26.855,-19.043,-142.578,0
1671211780.995,0.488,-13.184,-20.508,-15.137,-9.277,0
1671211780.999,-9.277,-8.789,-22.949,-5.859,184.082,0
1671211781.002,-44.434,-12.207,-28.809,-8.789,78.613,0
1671211781.006,-53.223,-17.578,-11.230,-9.766,-95.703,0
1671211781.010,-23.438,-16.113,-10.254,-20.996,-18.555,0
1671211781.014,-13.672,-17.090,-37.109,-22.461,208.984,0
1671211781.018,-29.785,-18.066,-41.504,-22.461,138.184,0
1671211781.020,-47.363,-21.973,-37.109,-31.738,-71.777,0
1671211781.024,-52.734,-27.832,-29.785,-29.785,-61.523,0
1671211781.028,-35.645,-29.297,-16.602,-26.367,-101.074,0
1671211781.032,-14.648,-27.344,-17.578,-24.414,-112.305,2
1671211781.036,-17.090,-24.414,-24.414,-22.949,-102.539,0
1671211781.040,-43.457,-23.438,-28.809,-18.555,4.883,0
1671211781.044,-50.781,-24.902,-31.250,-15.137,151.855,0
1671211781.047,-23.438,-16.602,-13.672,-10.254,41.992,0
1671211781.051,-8.301,-10.742,-17.090,-20.020,-146.484,0
